scenario,run_id,host,model,run_status,phase,step,iter,session_pos,batch,context_tokens,prompt_tokens,new_prompt_tokens,max_tokens,ttft_ms,prompt_tps,tpot_ms,tg_ms,tg_tokens,reasoning_tokens,content_tokens,tg_s,out_tps,power_w,wh,tps_per_w,total_ms,ok,error,finish_reason
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,4,2,0,12870,12870,2094,512,3827.5216670008376,547.0903059944825,8.210713541018322,4203.885333001381,512,508,4,121.79209456087985,121.79209456087985,34.1971290625,0.07629196271177213,3.561471325218205,8031.407000002218,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,4,0,0,14132,14132,2317,512,12077.14725000551,191.84994204645,10.025111654272223,5132.857166987378,512,512,0,99.74951247289579,99.74951247289579,33.74504765625,0.161320116448805,2.955974858563311,17210.004416992888,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,4,1,0,12860,12860,2112,512,20890.99625000381,101.09618396009309,8.487810302710841,4345.758874987951,512,506,6,117.81601665633592,117.81601665633592,33.13508427083333,0.23228389112321593,3.5556274942098676,25236.75512499176,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,4,3,0,13549,13549,2201,512,29046.7228750058,75.77446892964034,9.293032714850824,4758.032750003622,512,508,4,107.6074980777739,107.6074980777739,32.754035220588236,0.30756726622743125,3.2853203384887046,33804.75562500942,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,4,3,0,15699,15699,2150,512,4827.030375003233,445.4084256717693,8.001461263660303,4096.748166994075,512,512,0,124.97717192503731,124.97717192503731,31.615366875,0.0783690368101382,3.9530514518198934,8923.778541997308,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,4,1,0,14940,14940,2080,512,13329.677749992697,156.0427820545879,8.858869873051844,4535.741375002544,512,511,1,112.88121558732233,112.88121558732233,31.176103277777777,0.15471504236179054,3.6207608943797567,17865.419124995242,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,4,0,0,16411,16411,2279,512,22638.157792011043,100.67073570819682,9.816877359355658,5026.241207990097,512,512,0,101.865385844612,101.865385844612,31.68112919230769,0.24345538854071774,3.215333179138872,27664.39900000114,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,4,2,0,14959,14959,2089,512,32073.993209007313,65.1306491956651,9.41160864257995,4818.743625000934,512,512,0,106.2517618375891,106.2517618375891,31.671646152777775,0.3245704747436721,3.35479126424473,36892.73683400825,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,4,2,0,17089,17089,2130,512,5410.957708998467,393.6456565642331,8.938679605478228,4576.603958004853,512,511,1,111.87334641540707,111.87334641540707,31.828317000000006,0.08830202220319312,3.5148998426591973,9987.56166700332,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,4,3,0,17858,17858,2159,512,15454.129749996355,139.70375782567177,9.064680501950306,4641.116416998557,512,510,2,110.31828422246603,110.31828422246603,32.023234625,0.17875410634800276,3.444945069238646,20095.24616699491,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,4,0,0,18712,18712,2301,512,25902.85991599376,88.83188989410564,9.913910482424626,5075.9221670014085,512,512,0,100.86837093927763,100.86837093927763,32.733169249999996,0.2816760333771359,3.081533907361495,30978.782082995167,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,4,1,0,17065,17065,2125,512,36179.59820800752,58.7347595123287,8.046158121089775,4119.632957997965,512,507,5,124.28291675985105,124.28291675985105,32.5362898875,0.36421874096125806,3.8198244848930627,40299.231166005484,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,4,2,0,19207,19207,2118,512,6146.773041997221,344.57104329848744,9.47899601172253,4853.245958001935,512,506,6,105.49640476304825,105.49640476304825,31.854708249999998,0.0973339995362062,3.311799434328464,11000.018999999156,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,4,1,0,19176,19176,2111,512,16932.039042003453,124.67488379652471,8.199952554690526,4198.375708001549,512,512,0,121.95192512766202,121.95192512766202,32.27402590909091,0.1894343203087495,3.7786399958646233,21130.414750005002,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,4,3,0,20021,20021,2163,512,27371.487500000512,79.02383821850967,9.061870523424886,4639.677707993542,512,507,5,110.35249261341855,110.35249261341855,32.41947234375,0.2882736347643821,3.4038953948210353,32011.165207994054,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,4,0,0,20941,20941,2229,512,38592.879332994926,57.756768567778764,7.791974365233045,3989.490874999319,512,511,1,128.3371778610942,128.3371778610942,32.27386595238095,0.3817493639974244,3.976504644669826,42582.370207994245,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,4,2,0,21340,21340,2133,512,7057.279957996798,302.24109185055624,10.481083578127937,5366.3147920015035,512,503,9,95.40998242651295,95.40998242651295,32.257467291666664,0.11132047258138664,2.9577642151453407,12423.594749998301,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,4,0,0,23057,23057,2116,512,19734.99008300132,107.22072780885817,9.412187664054272,4819.040083995787,512,512,0,106.24522541332892,106.24522541332892,32.496101895833334,0.22164174074497586,3.269476005272858,24554.03016699711,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,4,1,0,21277,21277,2101,512,31243.327250005677,67.24635898052817,7.14793676755221,3659.7436249867314,512,507,5,139.90051010796043,139.90051010796043,32.52718355555555,0.31536072074562443,4.301033622201385,34903.07087499241,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,4,3,0,22168,22168,2147,512,41824.48612499866,51.33356554778398,6.248620605447286,3199.2937499890104,512,511,1,160.03532029584926,160.03532029584926,32.3590412173913,0.4047017635381886,4.945613784435572,45023.77987498767,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,4,0,10711,10711,10711,512,3256.541834009113,3289.0718270963343,9.522947998050313,4875.74937500176,512,510,2,105.00949918079314,105.00949918079314,21.373259166666667,0.04828154720466016,4.91312524505219,8132.291209010873,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,5,0,11057,11057,11057,512,11240.404291995219,983.6834790608173,9.20683048437354,4713.897207999253,512,501,11,108.61501161526414,108.61501161526414,21.30651214285714,0.09442514463314683,5.097737766135344,15954.301499994472,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,0,0,11815,11815,11815,512,19276.152250007726,612.9335277477519,10.143517496089771,5193.480957997963,512,512,0,98.58513088635085,98.58513088635085,21.175789583333334,0.14393438999835398,4.65555867460751,24469.63320800569,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,2,0,10776,10776,10776,512,27531.631499994546,391.40433795222543,9.750221273463922,4992.113292013528,512,511,1,102.56177495392718,102.56177495392718,21.5476190625,0.19466923997241203,4.759772978000092,32523.744792008074,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,3,0,11348,11348,11348,512,35710.30737500405,317.7793985593974,8.326897380840137,4263.37145899015,512,510,2,120.09274934754939,120.09274934754939,21.665519298245613,0.24056958616660376,5.5430358116213725,39973.6788339942,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,10000,6,1,0,10748,10748,10748,512,43004.09491700702,249.92968741098747,9.29318798827694,4758.112249997794,512,510,2,107.60570013879715,107.60570013879715,21.64712,0.28719839784205226,4.970901447342516,47762.20716700482,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,3,0,13549,13549,2201,512,4059.3740420008544,542.2018215683157,9.49386897656268,4860.860916000092,512,508,4,105.33113554323106,105.33113554323106,21.162536133333333,0.05243744294903283,4.97724539627946,8920.234958000947,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,2,0,12870,12870,2094,512,12605.741083010798,166.1147873981132,8.243080322245078,4220.45712498948,512,508,4,121.31387307986839,121.31387307986839,21.886139148148146,0.10229458758739307,5.542954481769944,16826.198208000278,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,5,0,13255,13255,2198,512,20624.81191699044,106.57066880640582,9.236439291015586,4729.05691699998,512,511,1,108.26682972654993,108.26682972654993,21.92474697435897,0.15441032194620158,4.9381107956761445,25353.86883399042,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,0,0,14132,14132,2317,512,29395.81679100229,78.82073889878122,10.072796550758767,5157.271833988489,512,512,0,99.27729553166361,99.27729553166361,22.01585376470588,0.2113099297688179,4.509354785541741,34553.08862499078,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,4,0,12812,12812,2101,512,38312.108875004924,54.839059025819026,8.533418621084365,4369.110333995195,512,511,1,117.18632876268376,117.18632876268376,21.933901015873015,0.2600460103797185,5.342703456073726,42681.21920900012,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,12000,6,1,0,12860,12860,2112,512,46377.541833004216,45.53928294873558,8.29367561914296,4246.361917001195,512,506,6,120.57380176430587,120.57380176430587,22.016708186666666,0.3096032544899682,5.47646817780532,50623.90375000541,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,4,0,14958,14958,2146,512,4589.131000000634,467.626659600631,9.734122476544371,4983.870707990718,512,509,3,102.73139693995319,102.73139693995319,21.064246666666666,0.05601335258820865,4.877050604545072,9573.001707991352,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,1,0,14940,14940,2080,512,14033.93341699848,148.2121895690782,8.888400308592281,4550.860957999248,512,511,1,112.50618393428064,112.50618393428064,21.094407999999998,0.10889867642841862,5.333460125274938,18584.794374997728,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,2,0,14959,14959,2089,512,23048.199374999967,90.63614757975006,9.644409261710507,4937.93754199578,512,512,0,103.68701419278455,103.68701419278455,21.36762303571429,0.16611033996340344,4.85252917554189,27986.136916995747,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,0,0,16411,16411,2279,512,32865.74079199636,69.34272421922692,9.86790559960582,5052.36766699818,512,512,0,101.33862651056833,101.33862651056833,21.461535701754386,0.22605023292439907,4.721872093350913,37918.10845899454,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,5,0,15470,15470,2215,512,42440.426000001025,52.19080505930705,6.231008871083077,3190.2765419945354,512,495,17,160.48765467833132,160.48765467833132,21.465220036231884,0.27207585290882785,7.476636829598704,45630.70254199556,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,14000,6,3,0,15699,15699,2150,512,50274.30929100956,42.76538117221791,7.778685302724853,3982.6868749951245,512,512,0,128.5564283786751,128.5564283786751,21.30576046296296,0.321107378820221,6.03388124081054,54256.99616600468,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,4,0,17061,17061,2103,512,5494.620249999571,382.73800632539877,6.528562582047925,3342.624042008538,512,498,14,153.17307407755797,153.17307407755797,21.824173666666667,0.053573765045428795,7.018505095178386,8837.244292008108,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,2,0,17089,17089,2130,512,14007.56504200399,152.0606896068549,8.941857421888244,4578.231000006781,512,511,1,111.83358812590313,111.83358812590313,21.672233033333338,0.11188769571516845,5.160224511885583,18585.79604201077,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,3,0,17858,17858,2159,512,23865.86616600107,90.46392806290336,9.036530437498413,4626.703583999188,512,510,2,110.66194120813812,110.66194120813812,21.49841697777778,0.17015142923720086,5.147446033934768,28492.569750000257,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,5,0,17654,17654,2184,512,33740.0822089985,64.73013273860742,7.671021972640801,3927.5632499920903,512,497,15,130.36072684533625,130.36072684533625,21.751386824561404,0.22758986865248282,5.9932144969319605,37667.64545899059,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,1,0,17065,17065,2125,512,42761.186125004315,49.6945990643936,8.243837484371852,4220.844791998388,512,507,5,121.30273090605401,121.30273090605401,21.726432937499997,0.2835422066627252,5.5831866765705715,46982.0309170027,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,16000,6,0,0,18712,18712,2301,512,52670.849667003495,43.68640366630536,9.415113605484748,4820.538166008191,512,512,0,106.212207510428,106.212207510428,21.713901942528736,0.34676732171843483,4.891438111470943,57491.387833011686,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,2,0,19207,19207,2118,512,6080.712333990959,348.3144545681692,9.392331378904828,4808.873665999272,512,506,6,106.46983796227629,106.46983796227629,22.453761533333335,0.06792004645569608,4.741737272136714,10889.585999990231,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,5,0,19852,19852,2198,512,16930.467917001806,129.8251182882393,8.695413085916925,4452.051499989466,512,505,7,115.00316202568894,115.00316202568894,21.873226454545456,0.12991796967577102,5.257713683195111,21382.519416991272,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,1,0,19176,19176,2111,512,27294.435125004384,77.34177279478178,8.121325845706906,4158.118833001936,512,512,0,123.1326040844205,123.1326040844205,21.9084353125,0.19141006790225681,5.62032853227845,31452.55395800632,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,0,0,20941,20941,2229,512,37941.616374999285,58.748156060866876,7.978699462910299,4085.094125010073,512,511,1,125.33370941575,125.33370941575,21.835159603174603,0.25490553655216935,5.7399951130894316,42026.71050000936,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,4,0,19174,19174,2113,512,47909.207415999845,44.104257072187316,7.165689453131563,3668.83300000336,512,505,7,139.55391264729985,139.55391264729985,21.667782115384615,0.31043937268679417,6.4406182369820595,51578.040416003205,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,18000,6,3,0,20021,20021,2163,512,57656.81295801187,37.51508085566901,8.790167968726337,4500.565999987884,512,507,5,113.76346886177835,113.76346886177835,21.6262963655914,0.37339830518168815,5.260423095041929,62157.378957999754,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,0,0,23057,23057,2116,512,7493.170041008852,282.39049540041,9.43059757616993,4828.465958999004,512,512,0,106.03781912260668,106.03781912260668,23.345338333333334,0.07990354478898984,4.5421410308370636,12321.636000007857,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,5,0,22045,22045,2193,512,19313.0966250028,113.54989013832898,8.543800861332329,4374.4260410021525,512,504,8,117.04392649480117,117.04392649480117,22.310101527777775,0.14679750989447438,5.246230114599549,23687.522666004952,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,4,0,21272,21272,2098,512,30273.038583996822,69.30259062626973,9.313747476568324,4768.638708002982,512,512,0,107.36816759481789,107.36816759481789,22.31481676470588,0.21720794663859183,4.8115191232327845,35041.677291999804,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,3,0,22168,22168,2147,512,41866.44470799365,51.28211900902272,6.376116863293646,3264.5718340063468,512,511,1,156.8352684620401,156.8352684620401,22.345838863636363,0.28013622872212196,7.018544679352356,45131.016542,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,1,0,21277,21277,2101,512,51748.1951249938,40.60044983066937,7.072553384773528,3621.1473330040462,512,507,5,141.39165101996912,141.39165101996912,22.247993580246913,0.34218243831681894,6.355254037177762,55369.342457997845,True,,stop
qwen3.6-dflash,20260831-090417-m5-max-qwen3.6-dflash,m5-max,Qwen3.6-35B-A3B-MLX-8bit,ok,muwarm,20000,6,2,0,21340,21340,2133,512,62023.199125003885,34.39035764184094,10.14821606443661,5195.8866249915445,512,503,9,98.53948651176222,98.53948651176222,22.15383120707071,0.4136556332219474,4.447965933779975,67219.08574999543,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,cold,1000,0,0,0,1051,1051,1051,512,596.7057079978986,1761.3372654442603,7.332879070304443,3754.434083995875,512,507,5,136.3720839267137,136.3720839267137,115.387435,0.13946301664572086,1.1818625132512368,4351.1397919937735,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,cold,10000,0,0,0,10239,10239,10239,512,3985.372583003482,2569.144988768809,9.986981283191199,5113.334416993894,512,504,8,100.13035687601331,100.13035687601331,196.7379875,0.4972392511199017,0.5089528369604437,9098.706999997376,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,cold,50000,0,0,0,50991,50991,50991,512,29626.06029199378,1721.1535890170294,11.829015460932624,6056.455915997503,512,505,7,84.53788933683227,84.53788933683227,209.12283277777777,2.072785797237252,0.4042499243813591,35682.516207991284,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,cold,100000,0,0,0,102740,102740,102740,512,90842.39141599392,1130.9697862259422,15.498926107426314,7935.450167002273,512,507,5,64.52059923821753,64.52059923821753,215.05656163265306,5.900784160092795,0.3000168827604889,98777.84158299619,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,cold,200000,0,0,0,204551,204551,204551,512,308803.00575,662.399640519043,20.26033707616648,10373.292582997237,512,509,3,49.35752037296376,49.35752037296376,217.58338911392403,19.290961312870913,0.2268441565046161,319176.29833299725,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,40000,0,0,0,42967,42967,42967,512,23310.17187499674,1843.272552017852,6.361622396497069,3257.150667006499,512,512,0,157.19260554518843,157.19260554518843,221.31269307692307,1.6332460276705507,0.7102737911672874,26567.32254200324,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,42000,0,0,0,45101,45101,2134,512,25038.36695800419,85.22920059360378,11.729739257816618,6005.6265000021085,512,512,0,85.25338696967256,85.25338696967256,213.14108066666668,1.837986199182072,0.39998571229448315,31043.993458006298,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,44000,0,0,0,47259,47259,2158,512,26823.143209010595,80.45291273973706,8.38253328319638,4291.857040996547,512,512,0,119.29567902874888,119.29567902874888,215.94388375,1.8664149991302121,0.5524383323903652,31115.000250007142,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,46000,0,0,0,49408,49408,2149,512,28561.19024999498,75.24196229883584,9.748218667965602,4991.087957998388,512,512,0,102.58284452380819,102.58284452380819,214.6959196875,2.000982567497489,0.4778052823412869,33552.27820799337,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,48000,0,0,0,51548,51548,2140,512,30432.55012499867,70.31944385896558,11.779895019515152,6031.306249991758,512,510,2,84.89039998602287,84.89039998602287,214.50614833333333,2.172700389535428,0.39574809694548635,36463.85637499043,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,warm,50000,0,0,0,53724,53724,2176,512,32376.267875006306,67.20972313426586,8.92656380273138,4570.4006669984665,512,512,0,112.02518932245985,112.02518932245985,220.47721111111113,2.262749571738744,0.5081032581911784,36946.66854200477,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,1000,2,1,0,1125,1125,1125,512,561.7266250046669,2002.7535636051673,8.135825847659817,4165.542834001826,512,505,7,122.91315211566867,122.91315211566867,81.44033833333334,0.10694178448175624,1.509241668576917,4727.269459006493,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,1000,2,0,0,1139,1139,1139,512,5209.568374993978,218.63615524603162,8.022536212877185,4107.538540993119,512,509,3,124.64886084214535,124.64886084214535,82.011497,0.21225274713318634,1.5198949586561668,9317.106915987097,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,10000,2,0,0,10375,10375,10375,512,4158.730833005393,2494.7515039106993,8.623111248027726,4415.032958990196,512,510,2,115.96742419723734,115.96742419723734,97.94999625,0.23327781574900647,1.183945162195321,8573.763791995589,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,10000,2,1,0,10270,10270,10270,512,12447.061040991684,825.0943709666075,9.45013476564327,4838.469000009354,512,506,6,105.81859675013112,105.81859675013112,94.027276875,0.45147536770410934,1.1254031837038792,17285.53004100104,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,20000,2,0,0,20626,20626,20626,512,8979.461750001065,2297.019640403007,11.009793537112955,5637.014291001833,512,509,3,90.8282245828767,90.8282245828767,98.34482125,0.3992929792564783,0.9235689630467115,14616.476041002898,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,20000,2,1,0,20554,20554,20554,512,23254.300291009713,883.8795294970165,10.320302978499285,5283.995124991634,512,509,3,96.89638008528833,96.89638008528833,98.9539,0.7844376777257721,0.979207288295745,28538.295416001347,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,30000,2,0,0,30565,30565,30565,512,14674.069792003138,2082.9258980802224,10.351004718728518,5299.714415989001,512,507,5,96.60897924146987,96.60897924146987,106.75262611111111,0.5922927548923397,0.9049798844378455,19973.78420799214,True,,stop
qwen3.6-dflash,20260831-090417-macstudio-qwen3.6-dflash,macstudio,Qwen3.6-35B-A3B-MLX-8bit,ok,mucold,30000,2,1,0,30818,30818,30818,512,34389.37279100355,896.148940758296,10.78355664060382,5521.180999989156,512,505,7,92.73378286294285,92.73378286294285,106.2585802631579,1.178010773152022,0.8727180678800732,39910.55379099271,True,,stop
